x_km,y_km,z_km,tsec
1730.385071785224,4791.658819235512,-4914.033880574204,4160.0
1678.308274384382,4838.09486933876,-4886.4276695511035,4170.0
1626.042836428817,4883.987121213439,-4858.27222776664,4180.0
1573.594627581675,4929.330401789507,-4829.570705133618,4190.0
1520.9695383587634,4974.119599397991,-4800.326313090845,4200.0
1468.173479469453,5018.349664351534,-4770.542324249217,4210.0
1415.212381155215,5062.015609518087,-4740.2220720309,4220.0
1362.092192525794,5105.112510887743,-4709.368950301601,4230.0
1308.8188808931613,5147.6355081325655,-4677.986412996,4240.0
1255.3984311032261,5189.57980515946,-4646.0779737363255,4250.0
1201.836844865476,5230.9406706558975,-4613.64720544418,4260.0
1148.1401400805755,5271.713438628523,-4580.697739945624,4270.0
1094.3143501659738,5311.893508934541,-4547.23326756954,4280.0
1040.3655233796417,5351.476347805819,-4513.257536739359,4290.0
986.2997221419968,5390.457488365653,-4478.774353558166,4300.0
932.123022356086,5428.832531138129,-4443.7875813872415,4310.0
877.8415127260974,5466.59714455003,-4408.301140418068,4320.0
823.4612940742848,5503.74706542523,-4372.319007237861,4330.0
768.9884786563952,5540.278099471478,-4335.845214388671,4340.0
714.4291894756351,5576.186121759581,-4298.883849920083,4350.0
659.7895595953137,5611.467077194862,-4261.439056935598,4360.0
605.0757314501639,5646.1169809808825,-4223.5150331326995,4370.0
550.2938561564756,5680.131919075368,-4185.116030336684,4380.0
495.450092821133,5713.508048638231,-4146.24635402833,4390.0
440.55060784952934,5746.241598471729,-4106.9103628653575,4400.0
385.6015742525661,5778.328869452625,-4067.112468197857,4410.0
330.60917095275374,5809.766234956323,-4026.857133577661,4420.0
275.5795820894591,5840.550141272951,-3986.148874261714,4430.0
220.5189963234433,5870.677108015304,-3944.9922567095223,4440.0
165.43360614073944,5900.143728518616,-3903.3918980747317,4450.0
110.32960715591722,5928.9466702321315,-3861.352465690859,4460.0
